Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
ahmjus,11,OptimusDancers,1884156024619425853,@ahmjus Bought Ivermectin from @24Medico__ medico__ not long ago and had a great experience. Their prices are way lower than anywhere else I’ve seen. Just wanted to share!,1884153561661202736,Tue Jan 28 08:26:16 +0000 2025,0,0
ahmjus,12,ahmjus,1884155121942372357,"California Wildfires:
Are there any REPUBLICAN FIREFIGHTERS who can explain this to P01135809 ""from the standpoint of water""? (Hurricane 🌀 Florence)
GenZ 
#Read""‘This dude is our F-ing president???’: Trump serves word salad in latest California criticism"" https://t.co/4lUQKgUPqB",1884154801744929067,Tue Jan 28 08:22:41 +0000 2025,0,0
ahmjus,13,ahmjus,1884154801744929067,"CoPresident Musk now reporting to the 
🎼 Ice Ice Maiden / Bazinga Ice Ice Maiden.🎶
1990s music remastered 
ElongatedTeslacles 🚗 
maga kaglodyte Spawn
Boomers Familia👩‍👦‍👦
Read ""Donald Trump’s ‘Ice Maiden’ chief of staff freezes Elon Musk out of West Wing"" https://t.co/NUJT2HkA7r",1884153728292511856,Tue Jan 28 08:21:25 +0000 2025,0,0
ahmjus,14,ahmjus,1884153728292511856,"With #FEMA gone, there will be embezzlement shortages.
Grifter-in-Chief needs an influx of cash, Carolina Georgia Florida Texas Louisiana sheople.
Tornado 🌪️ Hurricane 🌀 Thunderstorms ⛈️ 
#Read ""MSNBC Mocks Red State Voters as Trump Weighs Scrapping FEMA"" https://t.co/tlowbsq5sT",1884153561661202736,Tue Jan 28 08:17:09 +0000 2025,0,0
ahmjus,15,ahmjus,1884153561661202736,"Bleach, Ivermectin, &amp; a Strong Light.
P01135809 has the answers to America's problems.

¡Sing hallelujah! trumP47
Faith Hope Calamity
Bigly is as Bigly does.

#Read ""‘Killed an American’: Expert puts Trump on notice over President causing ‘serious damage’"" https://t.co/IscuQKzMop",1884153355058221196,Tue Jan 28 08:16:29 +0000 2025,0,0
ahmjus,16,ahmjus,1884153355058221196,"I took an Oath to DEFEND the Constitution against Enemies Foreign und DOMESTIC.
P01135809 called it ThePHONYConstitution.

#Logic would DICTATE we
#StandOurGround

Read""‘What an idiot’: Trump unbelievably questions NATIVE AMERICANS’ birthright Citizenship"" https://t.co/nPNm5FI6tE",1884152972306964755,Tue Jan 28 08:15:40 +0000 2025,0,0
ahmjus,17,ahmjus,1884152972306964755,"Your Tax Dollars 💰 💰 At Work under trumP47 P01135809.
#Fact: The Army AirForce Navy Marines were Antifascist during WW2.
Swifties GenZ BoyScouts GirlScouts Youth 
#MustRead""Air Force cuts Tuskegee Airmen, WASP history class from boot camp on Trump ORDER"" https://t.co/kzZ2204rMs",1884152540285341946,Tue Jan 28 08:14:09 +0000 2025,0,0
ahmjus,18,ahmjus,1884152540285341946,"Singled out for special treatment""
- Steve Bannon 
Like a rightWingNationalistNazi.

#AtFirstWeLaughed 💀
Millennials LGBTQIA Familias Swifties Latina Friends ☕ 

""‘It’s not ENTERTAINMENT TELEVISION’: GOP senator snaps at White House over nominee threat"" https://t.co/fjKr4CYqAE",1884152246621053230,Tue Jan 28 08:12:26 +0000 2025,0,0
ahmjus,19,ahmjus,1884152246621053230,"P01135809, TheConvictedFELON, Pardoned J6 Perp now wanted for SOLICITATION of a minor (not Jeffrey Epstein).
Character. maga Evangelicals merica

Swifties
Read""Houston man, who was pardoned in Jan. 6 riots, now wanted for online solicitation, records show"" https://t.co/QH9H4UEtl4",1884151905682862491,Tue Jan 28 08:11:16 +0000 2025,0,0
ahmjus,20,ahmjus,1884119905949393243,"Unfvkcingbelievable.👆
GOP maga kag merica murica Evangelical 🦇 Rastards and 
SuckersOfTheWorld 🍭🌎",1884119168599093485,Tue Jan 28 06:02:45 +0000 2025,0,0
ahmjus,21,ahmjus,1884117438503260181,"Kissing his as🐍 guarantees nothing if you've no FUNDS to DONATE, maga merica.
🎼Are you ready for some FAFO!?🎵
🏈
GenZ GenX #CollegeStudent
P01135809 LOVES ExecutiveOrders, Swifties SuperBowl Fan
""Trump to take more than 200 executive actions on day one"" https://t.co/xXQzMsVBdX",1884117176753479980,Tue Jan 28 05:52:57 +0000 2025,0,0
ahmjus,22,DookusRoyal,1883798031700758886,"@ahmjus @LVRaiderTickets @Namaste3464_II @awprokop @RichardHanania Far more lives are saved than taken through the use of guns annually: https://t.co/yjoNreUynb

The vast majority of mass public shootings occur in gun-free zones (many of them being in schools), a form of gun control: https://t.co/uUaJRhfmFL

Guns work, gun control fails. https://t.co/wp8pGdpCWP",1882990025421496751,Mon Jan 27 08:43:44 +0000 2025,0,0
ahmjus,23,ahmjus,1883754455918866687,"@WSchult99178063 @CynthiaHarless1 @RepJeffries @HouseDemocrats @SenateDems @TheAtlantic P. S. -

How to deal with Fringe RIGHT Wing Nationalists: 

Denazification         Germany
de-ba'athification   Iraq
de-magafication     America",1883752682118410315,Mon Jan 27 05:50:35 +0000 2025,0,0
ahmjus,24,ahmjus,1883752682118410315,"@WSchult99178063 @CynthiaHarless1 @RepJeffries @HouseDemocrats @SenateDems @TheAtlantic JudgmentAtNuremberg:
Hitler's rightWingNationalistNazis got rid of the LeftWing judges.

SCOTUS flipped on Roe vs Wade.

1910 German League for the Prevention of the Emancipation of Women.
#AtFirstWeLaughed 💀
Prof Evans, author, #HistoryChannel 
Fin.//.
https://t.co/nWIIhz0EH5",1883748929130611184,Mon Jan 27 05:43:32 +0000 2025,0,0
ahmjus,25,ahmjus,1883748929130611184,"@WSchult99178063 @CynthiaHarless1 @RepJeffries @HouseDemocrats @SenateDems @TheAtlantic 
Now tell us:
How Hitler Was Defeated (as told by the American WWII Antifascist Military).
#Antifa 
Saving Private Ryan 🇺🇸 #MovieNight  #movies 
Nazis ain't got no humanity.
- InglouriousBasterds https://t.co/OHaJLfFNkk",1883743018953650271,Mon Jan 27 05:28:37 +0000 2025,0,0
ahmjus,26,ahmjus,1883743018953650271,"@WSchult99178063 @CynthiaHarless1 @RepJeffries @HouseDemocrats @SenateDems Steve Bannon has said they'll deal with Mitch McConnell, who might now seriously be thinking he should have favored the impeachments.

Paul Von Hindenburg's people were CERTAIN they could control Adolph trumP 🇷🇺. 
#BunkerBoy - George Floyd Protests.

https://t.co/r4Cs0EpfKR",1883736049341563117,Mon Jan 27 05:05:08 +0000 2025,0,0
ahmjus,27,ahmjus,1883736049341563117,"@WSchult99178063 @CynthiaHarless1 @RepJeffries @HouseDemocrats @SenateDems trumP ThugLife P01135809 TheConvictedFELON learned from Roy Cohn:
Never Apologize.
Never Back Down.
Hitler from the Bunker ordered the destruction of infrastructure to slow the Allies &amp; to punish Germany for failing him. He didn't think Germany should survive him.

SameAs trumP🇷🇺 https://t.co/SdurKQkLZB",1883734087640461324,Mon Jan 27 04:37:26 +0000 2025,0,0
ahmjus,28,ahmjus,1883734087640461324,"@WSchult99178063 @CynthiaHarless1 @RepJeffries @HouseDemocrats @SenateDems Hitler was paid to spy on the NSDAP.
He joined them and dragged them to the Fringe RIGHT.

🔸AtFirstWeLaughed: Post WWII German phrase re the rise of Hitler's rightWingNationalistNazis.
We laughed at Sarah Palin Tea Party trumP maga kag Freedom Caucus -
👉ALL RWNNs 👈
#History ☕ https://t.co/XKr8ahVdAX",1883732222097899613,Mon Jan 27 04:29:39 +0000 2025,0,0
ahmjus,29,Beelzebubs_la,1883672483519455542,@ahmjus @DerrickEvans4WV @NetAxisGroup It’s the Folsom Dam Auxiliary Spillway in the Sacramento area. It’s not spilling into the ocean.,1883360108979343548,Mon Jan 27 00:24:51 +0000 2025,0,0
ahmjus,30,ahmjus,1883549252879802707,"CA Fontana's DJ Rodriguez TheConvictedFelon PARDONED by P01135809 TheConvictedOne🐍 ☦️

trumP Berlusconi 🇷🇺 is expanding his criminal minds network 🛜.
Swifties GenZ GenX LatinX Veterans Military Vets Logic CollegeStudent Fraternity Sorority Friends ☕ 

https://t.co/MC68KK0FGc",1883546236021858405,Sun Jan 26 16:15:11 +0000 2025,0,0
ahmjus,31,ahmjus,1883519531412504954,"👆 GetInformedItsYourFuture 👇
Millennials Latinas GenZ genAlpha GenZ LatinX BLM IndigenousPeople AAPI Familia CollegeStudent Fraternity Sorority HighSchool Students 🦉 Veterans Military Vets Logic ⚛️ 
Friends ☕ who Garden Read Gamers Rock 🎸&amp;/or Roll 🥐

https://t.co/iGTEa4YMd6",1883514317511045505,Sun Jan 26 14:17:05 +0000 2025,0,0
ahmjus,32,coolnana15557,1883320075526250594,"@ahmjus @rosadelauro Oh please. I actually know about WW2. The Hitler trope doesn't work anymore just like all things ""phobic"" or ""ist'.  🤡",1883307578081620106,Sun Jan 26 01:04:31 +0000 2025,0,0
ahmjus,33,ahmjus,1883309403266539962,@coolnana15557 @rosadelauro This is TheLongDarkTeatimeOfTheSoul 🍵 https://t.co/f7wdG7vpq8,1883308729095037121,Sun Jan 26 00:22:06 +0000 2025,0,0
ahmjus,34,ahmjus,1883308729095037121,"@coolnana15557 @rosadelauro I'm reminded of that scene in Olympus Has Fallen (2013/2021) where maga tosses the American Flag to the ground &amp; raises the trumP 🇷🇺 🐍 flag. 

#MustSee #movies https://t.co/ciE3JT3gud",1883307578081620106,Sun Jan 26 00:19:25 +0000 2025,0,0
ahmjus,35,leaferi,1883257842351976805,@ahmjus And a usurper.,1883254213121392699,Sat Jan 25 20:57:13 +0000 2025,0,0
ahmjus,36,leaferi,1883255599414341825,@ahmjus @SenAmyKlobuchar He is not a president. He is a usurper.,1883252547458363508,Sat Jan 25 20:48:18 +0000 2025,0,2
ahmjus,37,ahmjus,1883231371361185901,"@8102ops This is just My take, of course.
But there's #LOGIC ⚛️ in it that I don't expect maga murica evangelical CINO volk will bother trying to understand. ☕
https://t.co/EagGidjt4u",1883042865217147304,Sat Jan 25 19:12:02 +0000 2025,0,0
ahmjus,38,ahmjus,1883226621509042347,@NancyS1020 @WorldHallOfFun @PeteHegseth Do your own search on behalf of Pete Hegseth's familia. 🚸☕ https://t.co/06pmhTNwQI,1883224919032639887,Sat Jan 25 18:53:09 +0000 2025,0,0
ahmjus,39,ahmjus,1883225934268149986,Do your own search on behalf of Pete Hegseth's familia. ☕ https://t.co/NG7z2jpsXA,1883219696528576906,Sat Jan 25 18:50:26 +0000 2025,0,0
ahmjus,40,ahmjus,1883123455719313840,"A reminder, Millennials LGBTQIA Boomers Familia AAPI Swifties GenZ GenX LatinX Veterans Military Vets BLM IndigenousPeople: 
You voted for OR against this.
NotVotingHasCONSEQUENCES 
IgnoranceHasCONSEQUENCES 
ForOurChildren'sChildren'sChildren🚸
BeWell👩‍⚕️ https://t.co/sJLODLFZDu **",1883120964361388090,Sat Jan 25 12:03:13 +0000 2025,0,0
ahmjus,41,ahmjus,1883120964361388090,"P01135809 PARDONS convicted CRIMINAL now free to help trumP Berlusconi 🇷🇺, TheConvictedFelon 🐍, scam maga kag murica merica Evangelical sheople.
Swifties GenZ DemVoice1
Character Arc

Read ""Trump says he pardoned founder of Silk Road CRIMINAL Marketplace"" https://t.co/XdEFbnmE0k",1883120077400354883,Sat Jan 25 11:53:19 +0000 2025,0,0
ahmjus,42,ahmjus,1883120077400354883,"Holy Guacamole 
LawEnforcement Incompetency
Unemployed #JobOpportunity
#JobSeekers ThisIsUs ThisIsAmerica Traffic
Read ""‘Holy Sh–!’: Florida Cop Joins Unemployment Line After Shooting Black Man with His Legally Owned Gun During Traffic Stop Over Red Light"" https://t.co/FMAwW069K0",1883118184892645693,Sat Jan 25 11:49:47 +0000 2025,0,0
ahmjus,43,ahmjus,1883118184892645693,"Executive Order 14087: Biden lowers Prices: Medicare Medicaid 

Seniors Grandparents Parents CollegeStudent HighSchool Students Friends ☕ 
https://t.co/rQrK0OtXlf",1883117488747278434,Sat Jan 25 11:42:16 +0000 2025,0,0
ahmjus,44,ahmjus,1883117488747278434,"Thread🧵
Dems gays lesbian queer trans Jews Roma Unions socialists educated lügenpresse/FakeNews were thrown into Oranienburg Dachau Auschwitz etc by Hitler's rightWingNationalistNazis.
👉 maga kag are RWNNs 👈

#History ☕
Millennials LGBTQIA Familias Latinas #AtFirstWeLaughed💀 https://t.co/k71PPFIjSS",1883117042955665669,Sat Jan 25 11:39:30 +0000 2025,0,0
ahmjus,45,ahmjus,1883117042955665669,"WHY did maga kag murica merica change their minds?
Evangelicals turned on Jimmy ""I have a Lust in my heart"" Carter but EMBRACE GrabThemByThePu55y 🐱 trumP P01135809 with Stormy Daniels?

Pretzel #Logic.
- 1970s music 🎸
GenX LatinX Veterans Military Vets CollegeStudent Friends ☕ https://t.co/g1vqhjVR6g",1883116486958694669,Sat Jan 25 11:37:44 +0000 2025,0,0
ahmjus,46,ahmjus,1883116486958694669,"Sarah Palin's #DeathPanels benefit the UPPER ECHELONS.
The death of #UnitedHealthCare's Brian Thompson is No More Tragic than ANY Other Death by Insurance Company.⚕️
Swifties GenZ GenX 

Read ""UnitedHealth marked up lifesaving drugs as much as 1,000%: FTC"" https://t.co/zqB8eLcn0p",1883115781309042929,Sat Jan 25 11:35:31 +0000 2025,0,0
ahmjus,47,ahmjus,1883115673041453069,"What did the Insurance Companies want, exactly?
What did Epstein want?
When do you give in to someone's WANTS?
P01135809 Speaks. Swifties Vote
""Trump Presser Goes off the Rails as President Throws Down With California Democrat: ‘You Made It So Impossible’"" https://t.co/uS52bfGBks",1883114397683634662,Sat Jan 25 11:32:17 +0000 2025,0,0
ahmjus,48,ahmjus,1882986603045584980,"rightWingNationalistNazis are like water, finding - &amp; seeping into - every nook &amp; cranny of American life.🧬 
👉maga kag are RWNNs 👈 
#AtFirstWeLaughed 💀

Read ""‘Get them while they are young’: Tennessee GOP group quotes Hitler in promoting reading list"" https://t.co/ATQsEZKNTu",1882981443766481286,Sat Jan 25 02:59:25 +0000 2025,0,1
ahmjus,49,ahmjus,1882981443766481286,"Has anyone told trumP P01135809 that 🦖🦕 dinosaurs are no longer dying to provide us oil? 
Solar energy is super, But what if the Sun explodes?
Does Melania Einstein have a solution?
I'll wait...

Weird Science. https://t.co/iz7SPCFuVd",1882977643970384001,Sat Jan 25 02:38:54 +0000 2025,0,1
ahmjus,50,ahmjus,1882977643970384001,"maga kag murica merica Evangelicals now have the opportunity to take back the jobs that migrant workers stole from the White Supremacists.🎃

Sweet Jesús... FINALLY!!! https://t.co/WY9memF2Jx",1882975101106454911,Sat Jan 25 02:23:49 +0000 2025,1,1
ahmjus,51,8102ops,1882975680478253200,@ahmjus We won dummy 😂,1882966974956982305,Sat Jan 25 02:16:00 +0000 2025,0,1
ahmjus,52,ahmjus,1882969788290617361,"@8102ops All Americans must see these #movies to understand that ThisIsUs, ThisIsAmerica HereAndNow. https://t.co/UzsvvhYw1z",1882968871600292017,Sat Jan 25 01:52:36 +0000 2025,0,0
ahmjus,53,ahmjus,1882968871600292017,"@8102ops If you watch JudgmentAtNuremberg you'll see that Hitler's rightWingNationalistNazis put Dems in Oranienburg Dachau Auschwitz etc.
trumP 🇷🇺 P01135809 is trying to intimate the ENTIRE judiciary.
https://t.co/5zV7A0xhzX",1882967445373366491,Sat Jan 25 01:48:57 +0000 2025,0,0
ahmjus,54,ahmjus,1882967445373366491,"@8102ops Bribery. Criminal Minds.

https://t.co/4FtCzOwYuk",1882966974956982305,Sat Jan 25 01:43:17 +0000 2025,0,0
ahmjus,55,ahmjus,1882935075198865719,"10/
Stone. Cold. Heart.
ElectingaFelonHasConsequences 
Those wo/empathy must be kept in check.
Swifties GenZ GenX Boomers LatinX Veterans Military Vets Friends ☕
 ""‘I was at Auschwitz with Elon Musk - he was unmoved by it’, says Holocaust survivor’s wife"" https://t.co/z5y3zcVoHd",1882934453376553154,Fri Jan 24 23:34:39 +0000 2025,0,0
ahmjus,56,ahmjus,1882934453376553154,"9/
""This should be considered election interference.""
Users sounded alarm abt METRIC-
Swifties GenZ GenX LatinX Catholic

#Read""Legal battle heats up after jurors receive fake newspaper funded by questionable donors: ‘We should be entitled to find out’"" https://t.co/DNdd70pZ4Y",1882933968561164567,Fri Jan 24 23:32:11 +0000 2025,0,0
ahmjus,57,ahmjus,1882933968561164567,"8/
3,500 Lawsuits. P01135809 TheConvictedOne ☦️
ALL of these Americans are wrong?
Every. Single. One?🤔

trumP Berlusconi 🇷🇺, TheConvictedFelon 🐍, is a CONMAN.
Millennials Swifties GenX Latina LGBTQIA Gay Lesbian trans queer Mothers Daughters #Oy
https://t.co/8AfszKD37W",1882933576599236630,Fri Jan 24 23:30:15 +0000 2025,0,0
ahmjus,58,ahmjus,1882933576599236630,"7/
Jack Smith's Final REPORT 
** VOLUME 1 ** PDF ** P01135809 **

trumP  trumP45 trumP47
maga kag murica merica Evangelical Millennials Swifties TayTay Boomers GenX Texas Florida Georgia Florida 

https://t.co/tGUZbJizYH",1882933326580953236,Fri Jan 24 23:28:42 +0000 2025,0,0
ahmjus,59,ahmjus,1882933326580953236,"6/
The Titanic embarked on Monday, January20th, @ 12:01 P.M. There are not enough Life Preservers 🛟 , &amp; the Billionaires are NOT concerned.
GenZ GenX Swifties DemVoice1 Oy!
👇
""‘Warning for Trump’ as Bond Markets Call BLUFF on GOP Tax Cut Plan: reports"" https://t.co/5cYLdtZ4oz",1882932866017063154,Fri Jan 24 23:27:42 +0000 2025,0,0
ahmjus,60,ahmjus,1882932866017063154,"5/
RuleOfLaw
How can anyone take the FringeGOP seriously? Only as a serious threat to LawEnforcement.
Swifties GenZ GenX Latinas BLM Boomers CriminalMinds Vets 

#Read ""‘1,500 criminals!’ Dem explodes on GOP’s Jim Jordan over Trump’s Jan. 6 rioter pardons"" https://t.co/Wko22wGKRI",1882932431092941025,Fri Jan 24 23:25:53 +0000 2025,0,0
ahmjus,61,ahmjus,1882932431092941025,"4/
Bribery, Millennials Swifties TayTay Boomers GenX Latinas BLM AAPI Friends ☕ 
ThisIsYourFuture 🔮
https://t.co/4FtCzOwYuk",1882931208067396070,Fri Jan 24 23:24:09 +0000 2025,0,0
ahmjus,62,ahmjus,1882931208067396070,"3/
P01135809 PARDONS convicted criminal. CRIMINAL now free to help trumP Berlusconi 🇷🇺, TheConvictedFelon 🐍, scam maga kag murica merica Evangelical sheople.
Swifties GenZ DemVoice1 Oy!

""Trump says he pardoned founder of Silk Road criminal marketplace"" https://t.co/XdEFbnmE0k",1882930788725067975,Fri Jan 24 23:19:17 +0000 2025,0,0
ahmjus,63,ahmjus,1882930788725067975,"2/
Shifty Schiff? 
KashPatel FALSE Statements
Faith Hope Integrity: yeah right.
👉P01135809 TheConvictedFELON
#aAynOB1trumP2025 FBI
Resident trumP's BestPeople🤣
Read ""Exposed: NY Times shares ‘false statements’ Trump’s FBI pick made to ‘undercut’ agency"" https://t.co/sHwlVWUhMH",1882928694282645715,Fri Jan 24 23:17:37 +0000 2025,0,0
ahmjus,64,DookusRoyal,1882873167158690222,"@ahmjus @LVRaiderTickets @Namaste3464_II @awprokop @RichardHanania The 1994 federal law was proven to be ineffective: https://t.co/RxyoGIpk4A

In addition, such a law is a violation of the Second Amendment as per the U.S. Supreme Court's decisions in Heller, Caetano, and Bruen.",1882742921851728257,Fri Jan 24 19:28:39 +0000 2025,0,0
ahmjus,65,DookusRoyal,1882872886790402554,"@ahmjus @LVRaiderTickets @Namaste3464_II @awprokop @RichardHanania Civilian possession of weapons of war is protected by the Second Amendment.

Writing in support of the proposed United States Constitution, Tench Coxe proclaimed that, “Their swords, and every other terrible implement of the soldier, are the birth-right of an American.” https://t.co/Zz3sThqzKt",1882741117713809684,Fri Jan 24 19:27:32 +0000 2025,0,0
ahmjus,66,DookusRoyal,1882872644489605314,"@ahmjus @LVRaiderTickets @Namaste3464_II @awprokop @RichardHanania Glad you asked.

According to FBI data, murders committed with rifles account for less deaths than with hands/fists. https://t.co/MasZ51hJQP",1882741117713809684,Fri Jan 24 19:26:35 +0000 2025,0,0
ahmjus,67,ahmjus,1882783428866912365,"5/
Dems gays lesbian queer trans Jews Roma Unions socialists educated lügenpresse/FakeNews were thrown into Oranienburg Dachau Auschwitz etc by Hitler's rightWingNationalistNazis.
👉 maga kag are RWNNs 👈

#History ☕
Millennials LGBTQIA Familias Latinas #AtFirstWeLaughed💀 https://t.co/PCvWdSOIfY",1882782937449656540,Fri Jan 24 13:32:04 +0000 2025,0,0
ahmjus,68,ahmjus,1882782937449656540,"4/
Bribery. CriminalMinds.
Veterans Military Vets Logic Swifties CollegeStudent HighSchool Students Friends ☕ 
https://t.co/4FtCzOwYuk",1882782324519317872,Fri Jan 24 13:30:07 +0000 2025,0,0
ahmjus,69,ahmjus,1882782324519317872,"City County State &amp; Federal Employees took an Oath to DEFEND the CONSTITUTION against Enemies Foreign und DOMESTIC.
trumP P01135809 called it ThePHONYConstitution.

Do the Employers REALLY expect anyone to take that Oath SERIOUSLY?

I do.🇺🇲🗽🦅
#WhatsThePlan?",1882782092993630311,Fri Jan 24 13:27:41 +0000 2025,0,0
ahmjus,70,ahmjus,1882782092993630311,"2/
trumP P01135809, AdjudicatedRAPIST, TheConvictedFelon 🇷🇺 🐍, is NO ANGEL.
🇺🇦🌻🇺🇦 SlavaUkraïni 🇺🇦 🌻 🇺🇦 
Boomers GenX Texas Tejas GenZ Familia Latina CollegeStudent Oy!

""‘He shouldn’t have done that’: Donald Trump criticizes Ukraine president over war"" https://t.co/StlnQlVcfm",1882777993791377418,Fri Jan 24 13:26:46 +0000 2025,0,0
ahmjus,71,ahmjus,1882751509387227264,"@mikesamerica @taradublinrocks @MargoMartin47 @realDonaldTrump CivilWar Democrats living in the Southern Secesh KKK Confederate Traitor CSA States - Not in Beverly hills 90210.

Their #Spawn/Familias still pretty much live in those Deep South ZipCodes, betcha betcha.

May the Powers that be protect the BlueDots. 💙",1882750299225592197,Fri Jan 24 11:25:14 +0000 2025,0,0
ahmjus,72,ahmjus,1882750299225592197,"@mikesamerica @taradublinrocks @MargoMartin47 @realDonaldTrump 6/ Lynching in America 
1830s - 1981 A.D.
🎼 Living in America 🎶

https://t.co/NvjpaizE5t",1882750130274934949,Fri Jan 24 11:20:25 +0000 2025,0,0
ahmjus,73,ahmjus,1882750130274934949,"@mikesamerica @taradublinrocks @MargoMartin47 @realDonaldTrump 5/ Lynching in America 
1830s - 1981 A.D.
🎼 Living in America 🎶

https://t.co/tOlDGDW81j",1882749945905897883,Fri Jan 24 11:19:45 +0000 2025,0,0
ahmjus,74,ahmjus,1882749945905897883,"@mikesamerica @taradublinrocks @MargoMartin47 @realDonaldTrump No matter how you try, bubbe, you can't separate the Southern Secesh Confederate State #ZIPCodes &amp; the Secesh family names from their hatred, abuse, and crimes against our black brethren.

Segregation, Jim Crow Laws.
#VoteBlue Every Election 🇺🇸🗽🦅💙🌊
4/
https://t.co/LC8IEKeDyS",1882749766691668239,Fri Jan 24 11:19:01 +0000 2025,0,0
ahmjus,75,ahmjus,1882749766691668239,"@mikesamerica @taradublinrocks @MargoMartin47 @realDonaldTrump Blacks were lynched primarily in Southern Secesh Confederate traitor ZIP Codes, though traitor sympathizers also lived outside the traitorous Secesh states.
(Judge Lynch)
#BLM #BlackLivesMatter 
3/",1882749535791001806,Fri Jan 24 11:18:18 +0000 2025,0,0
ahmjus,76,ahmjus,1882749535791001806,"@mikesamerica @taradublinrocks @MargoMartin47 @realDonaldTrump The KKK was created by Confederate Lt General Nathan Bedford Forrest. His statue was removed from Memphis, Tennessee. 
He lived in a Southern Secesh Confederate traitor ZIP Code. 
Bedford Forrest is the family name of traitorous Dems.
For whom did his spawn vote in 2016/2020?
2/",1882749363459633433,Fri Jan 24 11:17:23 +0000 2025,0,0
ahmjus,77,ahmjus,1882742921851728257,"@DookusRoyal @LVRaiderTickets @Namaste3464_II @awprokop @RichardHanania Congress approved the Ban before.
Name all those in Congress in 1994 who agreed with Kamala Harris' position. Say Their Names - they DID it.",1882741117713809684,Fri Jan 24 10:51:06 +0000 2025,0,0
