Source_user,Tweet_count,Username,Tweet_id,Text,In_reply_to,Created At,Retweets,Likes
_pblanknews,19,mincemeatpie7,1885315338881163363,@_pblanknews This is so dirty. That helicopter was under someone else’s control.,1885314910433009833,Fri Jan 31 13:12:58 +0000 2025,0,1
_pblanknews,20,MouseMeatInc,1885199757569908947,@_pblanknews True https://t.co/OJ4MVDCY9r,1755076842539598266,Fri Jan 31 05:33:42 +0000 2025,0,4
_pblanknews,21,BartonBella1,1885197051035619735,@_pblanknews @battles_trevor Ohhhh Ian Carroll... let me go buy my swastika now before they're all sold out as he leads the way to woke right BS,1885185449221869579,Fri Jan 31 05:22:56 +0000 2025,0,1
_pblanknews,22,BartonBella1,1885196802422378578,@_pblanknews @battles_trevor Because they're a lobby... just like all the other lobbies.,1885185762326700316,Fri Jan 31 05:21:57 +0000 2025,0,1
_pblanknews,23,BartonBella1,1885196648902779243,@_pblanknews @battles_trevor So they are less than other lobbying groups?,1885186182847619386,Fri Jan 31 05:21:21 +0000 2025,0,1
_pblanknews,24,battles_trevor,1885194197101138262,"@_pblanknews This is Exactly what’s happening!
Glad I’m not the only one that sees it!",1885193733064274420,Fri Jan 31 05:11:36 +0000 2025,0,1
_pblanknews,25,mileytheduchess,1885188359401656632,@_pblanknews Let's ban ALL lobbying and ALL political donations.,1885179684637512042,Fri Jan 31 04:48:24 +0000 2025,0,1
_pblanknews,26,cecala_david,1885184688836190266,"@_pblanknews Term limits, lobbyist reform, and campaign finance reform are all needed. The SCOTUS ruling in favor of Citizens United vs FEC has turned out to be a travesty.",1885179684637512042,Fri Jan 31 04:33:49 +0000 2025,0,1
_pblanknews,27,battles_trevor,1885183166140604591,"@_pblanknews The sad thing about it is that whenever someone brings up this issue, they’re automatically labeled an antisemite.

It’s the exact same playbook the left uses to call anyone who believes differently than them a Nazi.",1885180839698551188,Fri Jan 31 04:27:46 +0000 2025,0,2
_pblanknews,28,_pblanknews,1885182415477629190,"This is just from AIPAC(Israel), not including Saudi Arabia, China, and other countries. We definitely know China has foreign influence and lobbies our congress and presidency. We saw that after the last administration",1885179684637512042,Fri Jan 31 04:24:47 +0000 2025,0,1
_pblanknews,29,battles_trevor,1885180301313483209,@_pblanknews This definitely worries me,1885179684637512042,Fri Jan 31 04:16:23 +0000 2025,1,1
_pblanknews,30,_pblanknews,1885172831077773741,"We need to ban foreign lobbying and make it a Felony in this country. If we did that, I think we would see some real progress. Otherwise we will continue on this path of voting for politicians that never serve our own interests and people. 

When foreign lobbying controls",1885167840854237701,Fri Jan 31 03:46:42 +0000 2025,7,11
_pblanknews,31,SickNTwisted9,1885157223472525394,@_pblanknews This Ponsi scheme/ scam on the chopping block! https://t.co/u9bKwM7QeU,1885150354909925653,Fri Jan 31 02:44:41 +0000 2025,0,1
_pblanknews,32,jonnyzbc,1885153799226134882,@_pblanknews Where’s the rest of this guys video? Should be spread far and wide,1829234627564666931,Fri Jan 31 02:31:04 +0000 2025,1,7
_pblanknews,33,Miaha1987,1885153760332439995,"@_pblanknews @JimmyC1366 lol, double talks is what the liberals good at",1885150354909925653,Fri Jan 31 02:30:55 +0000 2025,0,1
_pblanknews,34,PresagePointsTo,1885139609845456987,@_pblanknews I just saw a story discussing how air traffic control is understaffed and there was one working two separate landing strips.. But if the military craft is dark are they communicating with air traffic control? This I don't know,1885128041250381855,Fri Jan 31 01:34:41 +0000 2025,0,1
_pblanknews,35,StoicAmerica,1885134612860432872,@_pblanknews It's still trading almost 500% higher than it opened at.  Thats what happened.,1885122574104822084,Fri Jan 31 01:14:50 +0000 2025,0,1
_pblanknews,36,BizacBarac,1885131991164588432,@_pblanknews Have you ever been to an auction?,1885122574104822084,Fri Jan 31 01:04:25 +0000 2025,0,1
_pblanknews,37,BizacBarac,1885131783462613466,@_pblanknews Oh you were born yesterday. It's called free market on open.,1885122574104822084,Fri Jan 31 01:03:35 +0000 2025,0,1
_pblanknews,38,PresagePointsTo,1885126713224593433,@_pblanknews Unsettling at best.. Makes one wonder what they're 'training' for,1885116944971346187,Fri Jan 31 00:43:27 +0000 2025,0,1
_pblanknews,39,buyacow,1885125073117323609,@_pblanknews Way ahead of ya.,1885121585301848414,Fri Jan 31 00:36:56 +0000 2025,0,1
_pblanknews,40,Buster_9969,1885123552862486542,@_pblanknews We need to kill a lot more than just a leader cuz many are ready to fill his shoes... So what it just slows them down for a moment and to put retaliations in place,1885121151484977170,Fri Jan 31 00:30:53 +0000 2025,0,1
_pblanknews,41,compellingtalks,1885093032745468048,@_pblanknews Many Democrats shamed themselves.,1884953873133322396,Thu Jan 30 22:29:36 +0000 2025,0,1
_pblanknews,42,Finster112,1885062300568346778,"@_pblanknews @his_eminence_j What meaningful changes occurred after Snowden? Did we abolish the NSA or limit them? Or did everyone just collectively say ""I have nothing to hide so who cares"" as I've heard hundreds of times from regular people. Almost like it's programmed into them....",1884946313600700437,Thu Jan 30 20:27:29 +0000 2025,0,0
_pblanknews,43,MilotaisFren,1885001102753481168,"@_pblanknews I think the people who say that it doesn't cause autism know that ""technically speaking"" the shots cause disorders that cause autism. Legalspeak.",1884987915690020865,Thu Jan 30 16:24:19 +0000 2025,0,1
_pblanknews,44,ParadigmGauge,1884989825964552676,"@_pblanknews I don't find the ""Babushka Lady"" all that mysterious. Just because she was able to keep her cool and keep filming means nothing important to me. 

It's like the ""umbrella guy"" - who opened his umbrella on a non-rainy day just before the assassination. He was just making a",1808675246985105702,Thu Jan 30 15:39:30 +0000 2025,0,1
_pblanknews,45,pennedpatriot,1884976554612269400,@_pblanknews THINK ALTITUDE https://t.co/t5HpP2trfC,1884975649137344688,Thu Jan 30 14:46:46 +0000 2025,0,1
_pblanknews,46,KellyEm33,1884975748576125077,@_pblanknews A guy with no army can’t rule anything out,1884964628742258739,Thu Jan 30 14:43:34 +0000 2025,0,2
_pblanknews,47,jtk_III,1884966693694263490,"@_pblanknews All ""aid"" payments to Panama should stop; posthaste.",1884964628742258739,Thu Jan 30 14:07:35 +0000 2025,0,1
_pblanknews,48,TH3M4YOR,1884966223365935253,"@_pblanknews Thank you, I am satisfied👊😆",1884966095309947287,Thu Jan 30 14:05:43 +0000 2025,0,1
_pblanknews,49,TH3M4YOR,1884965310224097405,"@_pblanknews Weird, I see the explosion, but you don’t see the helicopter",1884813335880970498,Thu Jan 30 14:02:05 +0000 2025,0,1
_pblanknews,50,Buster_9969,1884937838455906798,@_pblanknews How many are missing?,1884930071384989934,Thu Jan 30 12:12:55 +0000 2025,0,2
_pblanknews,51,JanePom1,1884897369894113341,"@_pblanknews Now I know Deep Seek is a propaganda tool of the Chinnese Goverment, just mention of America and Europe, do they think we are dummies?",1884831166248951931,Thu Jan 30 09:32:07 +0000 2025,0,0
_pblanknews,52,Mercy4MeLee,1884888551826809075,@_pblanknews Praying for all involved…This is heartbreaking.💔,1884845709394157883,Thu Jan 30 08:57:04 +0000 2025,0,0
_pblanknews,53,NeonGraffitti,1884860409988911430,@_pblanknews I wonder who the target was? It looked so deliberate.,1884859095934779684,Thu Jan 30 07:05:15 +0000 2025,0,3
_pblanknews,54,StoicJimmy,1884850252512985441,@_pblanknews Who was on the plane though 🤔🤷🏼‍♂️,1884822413898358845,Thu Jan 30 06:24:53 +0000 2025,0,1
_pblanknews,55,taracustard,1884848130530910697,@_pblanknews Hopefully there's some air bubbles,1884845709394157883,Thu Jan 30 06:16:27 +0000 2025,0,2
_pblanknews,56,geronl,1884847563276271663,@_pblanknews don't we usually train them in southern Mississippi?,1884822413898358845,Thu Jan 30 06:14:12 +0000 2025,0,1
_pblanknews,57,NukaLuka777,1884845600795189310,@_pblanknews That's a pretty spot on response . A good 5 minute listen.,1884831166248951931,Thu Jan 30 06:06:24 +0000 2025,0,0
_pblanknews,58,DanYell36213705,1884844998757093567,@_pblanknews ABC posted too! https://t.co/RN7mxcl2pm,1884821714477236725,Thu Jan 30 06:04:01 +0000 2025,0,4
_pblanknews,59,jayrugman,1884844274476273706,"@_pblanknews All this info is already out there - likely within the data this AI model was trained on. Just because AI said it, doesn't mean it's true.... or not true. My point - AI makes this information neither more or less significant or reliable.",1884831166248951931,Thu Jan 30 06:01:08 +0000 2025,0,0
_pblanknews,60,CosmicChirp,1884837383226482728,"@_pblanknews Idk
Backdating maybe?
Just sad.",1884821714477236725,Thu Jan 30 05:33:45 +0000 2025,0,1
_pblanknews,61,kitrich36,1884833543639249202,@_pblanknews This is wild nonetheless,1884821714477236725,Thu Jan 30 05:18:29 +0000 2025,0,1
_pblanknews,62,tryedibles4UAPS,1884833256383885325,"@_pblanknews Seems odd.

No tfr in the area? 

What is this distracting us from?",1884825857367392466,Thu Jan 30 05:17:21 +0000 2025,0,2
_pblanknews,63,about_beans,1884831635704549757,@_pblanknews Could be in relation to the fact that water was just turned on for California and is flowing again.,1884822275394023716,Thu Jan 30 05:10:55 +0000 2025,0,1
_pblanknews,64,about_beans,1884831468515426815,"@_pblanknews Realistically it could be another post that was edited with this information to appear in the SEO listing as the first report of this incident.

Slime if that is the case, but that’s my speculation.",1884821714477236725,Thu Jan 30 05:10:15 +0000 2025,0,1
_pblanknews,65,NeobornCaveman,1884829610233172034,@_pblanknews A lot of effort had to be put into it since there are several proximity sensors to avoid crashes …,1884822413898358845,Thu Jan 30 05:02:52 +0000 2025,0,1
_pblanknews,66,majorsx3,1884827874152067116,"@_pblanknews Yes, several people have screenshot it, and when I first heard about the crash and looked it up, I overlooked CNN cause 1) its CNN, 2 ) I thought the time was too long",1884821714477236725,Thu Jan 30 04:55:58 +0000 2025,0,1
_pblanknews,67,CM_B_B,1884827308009168987,@_pblanknews No Sully this time.,1884825519302304169,Thu Jan 30 04:53:43 +0000 2025,0,1
_pblanknews,68,ThoughtPolic3HQ,1884827292574048331,@_pblanknews Probably someone with the cure to cancer or the only copy of the Epstein client list.,1884827043956949140,Thu Jan 30 04:53:39 +0000 2025,0,1
_pblanknews,69,ThoughtPolic3HQ,1884826319613001959,"@_pblanknews They were so high up, with such an impact it would be nothing short of the greatest miracle to find a survivor.",1884825519302304169,Thu Jan 30 04:49:47 +0000 2025,0,2
_pblanknews,70,barbells4brains,1884825472111919254,@_pblanknews Why TF they training in a busy ass landing/runway approach area? What a retarded idea.,1884822413898358845,Thu Jan 30 04:46:25 +0000 2025,0,2
_pblanknews,71,_pblanknews,1884823804150751548,It will be uploaded on our timeline in a few hours,1884812588011094171,Thu Jan 30 04:39:47 +0000 2025,1,2
_pblanknews,72,battles_trevor,1884822672426844456,@_pblanknews Wait what?!,1884821714477236725,Thu Jan 30 04:35:18 +0000 2025,0,1
_pblanknews,73,TheGame7Guy,1884821783129338250,"@_pblanknews EVERYTHING  in Non-war time is ""training""..",1884821184677888176,Thu Jan 30 04:31:46 +0000 2025,0,2
_pblanknews,74,battles_trevor,1884821572634186001,@_pblanknews It just doesn’t make sense to me at all,1884821064888570129,Thu Jan 30 04:30:55 +0000 2025,0,1
_pblanknews,75,battles_trevor,1884817144959148346,@_pblanknews Extremely suspicious 🤔,1884815854929318108,Thu Jan 30 04:13:20 +0000 2025,0,1
_pblanknews,76,AmercaFIRSTn2nd,1884815742467817930,@_pblanknews @WallStreetApes Not for long,1884802449355272412,Thu Jan 30 04:07:45 +0000 2025,0,1
_pblanknews,77,BigBroDoeDoe,1884815456776732782,@_pblanknews Drone operated helicopter missile?,1884808539421753433,Thu Jan 30 04:06:37 +0000 2025,0,1
_pblanknews,78,FuniVids,1884812610895257715,@_pblanknews Why did this even happen,1884806706041159729,Thu Jan 30 03:55:19 +0000 2025,0,1
_pblanknews,79,_pblanknews,1884811959750860980,33 out of all numbers,1884811863760015851,Thu Jan 30 03:52:43 +0000 2025,0,3
_pblanknews,80,megawattwoman,1884811214955430324,@_pblanknews Pray for more rescues!  🙏🙏,1884806425958101481,Thu Jan 30 03:49:46 +0000 2025,0,1
_pblanknews,81,TeresaB16548284,1884810635663339771,@_pblanknews this is ? what is it now,1772456194608603488,Thu Jan 30 03:47:28 +0000 2025,0,1
_pblanknews,82,TH3M4YOR,1884810426241720508,@_pblanknews How much you wanna bet they don’t recover the helicopter.,1884808539421753433,Thu Jan 30 03:46:38 +0000 2025,0,1
_pblanknews,83,LawNerd22,1884809673313775740,@_pblanknews Viable survivors,1884808539421753433,Thu Jan 30 03:43:38 +0000 2025,0,0
_pblanknews,84,Dcyphered1,1884808754337611927,@_pblanknews @WallStreetApes The Cartels are here. But their major bases are the reservations they traffic to.,1884802449355272412,Thu Jan 30 03:39:59 +0000 2025,0,0
_pblanknews,85,G7Valenty,1884807218496995443,@_pblanknews Watching the video of the crash 😮,1884806706041159729,Thu Jan 30 03:33:53 +0000 2025,0,1
